,producto,subtipo,tipo_comercial,mercado,precio_max,precio_min,mes,semana
107,03 Hortalizas,Boniato,Boniato Blanco,Alicante,0.43,0.5,diciembre,Semana+50
110,03 Hortalizas,Boniato,Boniato Rojo,Alicante,0.41,0.44,diciembre,Semana+50
112,03 Hortalizas,Calabacín,Calabacín,Alicante,0.36,0.86,diciembre,Semana+50
113,03 Hortalizas,Calabacín,Calabacín,Castellón,0.65,€/kg,diciembre,Semana+50
116,03 Hortalizas,Calabacín,Calabacín Blanco,Castellón,1.28,1.36,diciembre,Semana+50
118,03 Hortalizas,Calabaza,Calabaza Redonda,Castellón,0.76,0.85,diciembre,Semana+50
121,03 Hortalizas,Calabaza,Calabaza Tipo Cacahuete,Alicante,0.1,0.34,diciembre,Semana+50
123,03 Hortalizas,Cebolla Tierna,Cebolla Tierna,Castellón,0.6,€/manojo 3 uds.,diciembre,Semana+50
124,03 Hortalizas,Cebolla Tierna,Cebolla Tierna,Valencia,0.44,0.57,diciembre,Semana+50
126,03 Hortalizas,Col,Col China,Castellón,0.35,0.4,diciembre,Semana+50
129,03 Hortalizas,Col,Col Lombarda,Castellón,0.22,0.28,diciembre,Semana+50
131,03 Hortalizas,Col Brócoli,Col Brócoli,Alicante,0.2,0.36,diciembre,Semana+50
132,03 Hortalizas,Col Brócoli,Col Brócoli,Castellón,0.25,€/kg,diciembre,Semana+50
135,03 Hortalizas,Col Brócoli,Col Brócoli Industria,Alicante,0.11,0.15,diciembre,Semana+50
137,03 Hortalizas,Col Repollo,Col Repollo Hoja Lisa,Alicante,0.16,0.26,diciembre,Semana+50
138,03 Hortalizas,Col Repollo,Col Repollo Hoja Lisa,Castellón,0.17,0.22,diciembre,Semana+50
139,03 Hortalizas,Col Repollo,Col Repollo Hoja Lisa,Valencia,0.33,0.35,diciembre,Semana+50
142,03 Hortalizas,Col Repollo,Col Repollo Hoja Rizada,Alicante,0.2,0.22,diciembre,Semana+50
143,03 Hortalizas,Col Repollo,Col Repollo Hoja Rizada,Castellón,0.12,0.32,diciembre,Semana+50
145,03 Hortalizas,Coliflor Blanca,Coliflor Blanca,Alicante,0.2,0.37,diciembre,Semana+50
146,03 Hortalizas,Coliflor Blanca,Coliflor Blanca,Castellón,0.23,0.5,diciembre,Semana+50
147,03 Hortalizas,Coliflor Blanca,Coliflor Blanca,Valencia,0.54,0.65,diciembre,Semana+50
149,03 Hortalizas,Escarola,Escarola Hoja Ancha Lisa,Alicante,0.25,€/kg,diciembre,Semana+50
150,03 Hortalizas,Escarola,Escarola Hoja Ancha Lisa,Castellón,0.21,0.23,diciembre,Semana+50
153,03 Hortalizas,Escarola,Escarola Hoja Rizada,Alicante,0.29,€/kg,diciembre,Semana+50
154,03 Hortalizas,Escarola,Escarola Hoja Rizada,Castellón,0.21,0.4,diciembre,Semana+50
157,03 Hortalizas,Espinaca,Espinaca,Alicante,0.89,€/kg,diciembre,Semana+50
158,03 Hortalizas,Espinaca,Espinaca,Valencia,1.26,1.47,diciembre,Semana+50
161,03 Hortalizas,Haba,Haba Muchamiel,Alicante,1.29,1.94,diciembre,Semana+50
162,03 Hortalizas,Haba,Haba Muchamiel,Castellón,1.2,1.49,diciembre,Semana+50
164,03 Hortalizas,Judía Roja,Judía Roja,Castellón,4,€/kg,diciembre,Semana+50
166,03 Hortalizas,Judía Verde,Judías Verdes Boby,Alicante,2.58,3.44,diciembre,Semana+50
169,03 Hortalizas,Judía Verde,Judías Verdes Herradura,Castellón,3.5,€/kg,diciembre,Semana+50
172,03 Hortalizas,Judía Verde,Judías Verdes Perona,Castellón,3.4,3.5,diciembre,Semana+50
174,03 Hortalizas,Lechuga,Lechuga Iceberg,Alicante,0.37,€/kg,diciembre,Semana+50
177,03 Hortalizas,Lechuga,Lechuga Maravilla,Castellón,0.23,0.56,diciembre,Semana+50
180,03 Hortalizas,Lechuga,Lechuga Romana,Castellón,0.16,0.38,diciembre,Semana+50
181,03 Hortalizas,Lechuga,Lechuga Romana,Valencia,0.22,0.26,diciembre,Semana+50
184,03 Hortalizas,Lechuga,Lechuga Trocadero,Alicante,0.45,€/kg,diciembre,Semana+50
185,03 Hortalizas,Lechuga,Lechuga Trocadero,Castellón,0.29,0.75,diciembre,Semana+50
188,03 Hortalizas,Lechuga,Lechuga mini Romana,Alicante,0.45,€/kg,diciembre,Semana+50
190,03 Hortalizas,Patata,Patata Blanca,Alicante,0.46,0.6,diciembre,Semana+50
192,03 Hortalizas,Pepino,Pepino Blanco,Alicante,0.86,1.08,diciembre,Semana+50
193,03 Hortalizas,Pepino,Pepino Blanco,Castellón,0.7,€/kg,diciembre,Semana+50
195,03 Hortalizas,Tomate,Tomate Acostillado,Alicante,0.68,1.08,diciembre,Semana+50
198,03 Hortalizas,Tomate,Tomate Daniela,Alicante,0.43,0.6,diciembre,Semana+50
201,03 Hortalizas,Tomate,Tomate Raff,Castellón,0.68,0.85,diciembre,Semana+50
204,03 Hortalizas,Tomate,Tomate Redondo liso,Castellón,0.3,0.8,diciembre,Semana+50
207,03 Hortalizas,Tomate,Tomate Valenciano,Castellón,2.13,2.34,diciembre,Semana+50
209,03 Hortalizas,Zanahoria,Zanahoria,Alicante,0.16,0.17,diciembre,Semana+50
212,04 Frutos secos,Almendra,Almendra Comuna,Alicante,2.96,3.06,diciembre,Semana+50
213,04 Frutos secos,Almendra,Almendra Comuna,Castellón,2.85,3,diciembre,Semana+50
214,04 Frutos secos,Almendra,Almendra Comuna,Valencia,3,€/kg,diciembre,Semana+50
217,04 Frutos secos,Almendra,Almendra Largueta,Alicante,4.61,4.71,diciembre,Semana+50
218,04 Frutos secos,Almendra,Almendra Largueta,Valencia,4.8,€/kg,diciembre,Semana+50
221,04 Frutos secos,Almendra,Almendra Marcona,Alicante,5.66,5.76,diciembre,Semana+50
222,04 Frutos secos,Almendra,Almendra Marcona,Castellón,5.6,6,diciembre,Semana+50
223,04 Frutos secos,Almendra,Almendra Marcona,Valencia,6,€/kg,diciembre,Semana+50
226,04 Frutos secos,Almendra,Almendra Planeta,Alicante,2.96,3.06,diciembre,Semana+50
228,05 Flor cortada,Clavel,Clavel,Alicante,0.12,€/unidad,diciembre,Semana+50
230,05 Flor cortada,Crisantemo,Crisantemo,Alicante,1.5,€/pomo,diciembre,Semana+50
232,05 Flor cortada,Esparraguera,Esparraguera,Alicante,1.5,€/pomo,diciembre,Semana+50
234,05 Flor cortada,Gerbera,Gerbera,Alicante,0.25,€/unidad,diciembre,Semana+50
236,05 Flor cortada,Gladiolo,Gladiolo,Alicante,0.4,€/unidad,diciembre,Semana+50
238,05 Flor cortada,Rosa,Rosa Roja,Alicante,0.3,€/unidad,diciembre,Semana+50
240,05 Flor cortada,Statice,Statice,Alicante,1.5,€/pomo,diciembre,Semana+50
243,08 Industriales,Aceite Oliva,Aceite Oliva Lampante>2º,Castellón,1.8,1.85,diciembre,Semana+50
246,08 Industriales,Aceite Oliva,"Aceite Oliva Virgen 0,8º-2º",Castellón,2,€/kg,diciembre,Semana+50
249,08 Industriales,Aceite Oliva,Aceite Oliva Virgen Extra,Castellón,2.4,2.45,diciembre,Semana+50
251,08 Industriales,Garrofa,Garrofa Entera,Castellón,0.58,0.62,diciembre,Semana+50
253,10 Ganaderos,Gallina,Gallina pesada,Lonja del Ebro,,€/Kg,diciembre,Semana+50
255,10 Ganaderos,Gallina,Gallina semipesada,Lonja del Ebro,0.07,0.15,diciembre,Semana+50
257,10 Ganaderos,Gallo,Gallo pesado,Lonja del Ebro,,€/Kg,diciembre,Semana+50
259,10 Ganaderos,Ovino,Ovino 19-23 kg,Lonja de Albacete,3.59,3.65,diciembre,Semana+50
261,10 Ganaderos,Ovino,Ovino 23-25 kg,Lonja de Albacete,3.47,3.53,diciembre,Semana+50
263,10 Ganaderos,Ovino,Ovino 25-28 kg,Lonja de Albacete,3.35,3.41,diciembre,Semana+50
265,10 Ganaderos,Ovino,Ovino 28-34 kg,Lonja de Albacete,3.02,3.08,diciembre,Semana+50
267,10 Ganaderos,Pollo,Pollo broiler,Lonja del Ebro,,€/Kg,diciembre,Semana+50
269,10 Ganaderos,Porcino,Porcino cerda,Mercolleida,,€/Kg,diciembre,Semana+50
271,10 Ganaderos,Porcino,Porcino graso,Mercolleida,,€/Kg,diciembre,Semana+50
273,10 Ganaderos,Porcino,Porcino lechón 20kg,Mercolleida,,€,diciembre,Semana+50
275,10 Ganaderos,Porcino,Porcino normal,Mercolleida,,€/Kg,diciembre,Semana+50
277,10 Ganaderos,Porcino,Porcino selecto,Mercolleida,,€/Kg,diciembre,Semana+50
279,11 Huevos,Huevos blancos,1. Huevos blancos clase XL,Lonja de Reus,,€/docena,diciembre,Semana+50
281,11 Huevos,Huevos blancos,2. Huevos blancos clase L,Lonja de Reus,,€/docena,diciembre,Semana+50
283,11 Huevos,Huevos blancos,3. Huevos blancos clase M,Lonja de Reus,,€/docena,diciembre,Semana+50
285,11 Huevos,Huevos blancos,4. Huevos blancos clase S,Lonja de Reus,,€/docena,diciembre,Semana+50
287,11 Huevos,Huevos Rubios,1. Huevos rubios clase XL,Lonja de Reus,,€/docena,diciembre,Semana+50
289,11 Huevos,Huevos Rubios,2. Huevos rubios clase L,Lonja de Reus,,€/docena,diciembre,Semana+50
291,11 Huevos,Huevos Rubios,3. Huevos rubios clase M,Lonja de Reus,,€/docena,diciembre,Semana+50
293,11 Huevos,Huevos Rubios,4. Huevos rubios clase S,Lonja de Reus,,€/docena,diciembre,Semana+50
295,12 Vacuno,Ternera 180-220 kgs,1. Excelente (E),Lonja de Binéfar,,€/Kg,diciembre,Semana+50
297,12 Vacuno,Ternera 180-220 kgs,2. Muy buena (U),Lonja de Binéfar,,€/Kg,diciembre,Semana+50
299,12 Vacuno,Ternera 180-220 kgs,3. Buena (R),Lonja de Binéfar,,€/Kg,diciembre,Semana+50
301,12 Vacuno,Ternera 180-220 kgs,4. Menos buena (O),Lonja de Binéfar,,€/Kg,diciembre,Semana+50
303,12 Vacuno,Ternera 221-260 kgs,1. Excelente (E),Lonja de Binéfar,,€/Kg,diciembre,Semana+50
305,12 Vacuno,Ternera 221-260 kgs,2. Muy buena (U),Lonja de Binéfar,,€/Kg,diciembre,Semana+50
307,12 Vacuno,Ternera 221-260 kgs,3. Buena (R),Lonja de Binéfar,,€/Kg,diciembre,Semana+50
309,12 Vacuno,Ternera 221-260 kgs,4. Menos buena (O),Lonja de Binéfar,,€/Kg,diciembre,Semana+50
311,12 Vacuno,Ternera 261-300 kgs,1. Excelente (E),Lonja de Binéfar,,€/Kg,diciembre,Semana+50
313,12 Vacuno,Ternera 261-300 kgs,2. Muy buena (U),Lonja de Binéfar,,€/Kg,diciembre,Semana+50
315,12 Vacuno,Ternera 261-300 kgs,3. Buena (R),Lonja de Binéfar,,€/Kg,diciembre,Semana+50
317,12 Vacuno,Ternera 261-300 kgs,4. Menos buena (O),Lonja de Binéfar,,€/Kg,diciembre,Semana+50
319,12 Vacuno,Ternero menos 280 kgs,1. Excelente (E),Lonja de Binéfar,,€/Kg,diciembre,Semana+50
321,12 Vacuno,Ternero menos 280 kgs,2. Muy buena (U),Lonja de Binéfar,,€/Kg,diciembre,Semana+50
323,12 Vacuno,Ternero menos 280 kgs,3. Buena (R),Lonja de Binéfar,,€/Kg,diciembre,Semana+50
325,12 Vacuno,Ternero menos 280 kgs,4. Menos buena (O),Lonja de Binéfar,,€/Kg,diciembre,Semana+50
29,01 Cítricos,02- Clementinas,Clementina Clemenules,Alicante,0.18,0.3,diciembre,Semana+49
30,01 Cítricos,02- Clementinas,Clementina Clemenules,Castellón,0.16,0.27,diciembre,Semana+49
31,01 Cítricos,02- Clementinas,Clementina Clemenules,Valencia,0.15,0.23,diciembre,Semana+49
32,01 Cítricos,02- Clementinas,Clementina Clemenules,Lonja de Valencia,0.17,0.23,diciembre,Semana+49
34,01 Cítricos,03- Otras Mandarinas,Mandarina Clemenvilla,Alicante,0.26,0.28,diciembre,Semana+49
35,01 Cítricos,03- Otras Mandarinas,Mandarina Clemenvilla,Castellón,0.3,€/kg,diciembre,Semana+49
36,01 Cítricos,03- Otras Mandarinas,Mandarina Clemenvilla,Valencia,0.28,0.34,diciembre,Semana+49
37,01 Cítricos,03- Otras Mandarinas,Mandarina Clemenvilla,Lonja de Valencia,0.25,0.34,diciembre,Semana+49
40,01 Cítricos,03- Otras Mandarinas,Mandarina Nadorcott,Valencia,0.59,0.68,diciembre,Semana+49
43,01 Cítricos,03- Otras Mandarinas,Mandarina Tango,Valencia,0.59,0.68,diciembre,Semana+49
45,01 Cítricos,04- Naranjas,Naranja Navel Lane Late,Alicante,0.31,0.33,diciembre,Semana+49
46,01 Cítricos,04- Naranjas,Naranja Navel Lane Late,Valencia,0.25,0.32,diciembre,Semana+49
47,01 Cítricos,04- Naranjas,Naranja Navel Lane Late,Lonja de Valencia,0.25,0.32,diciembre,Semana+49
50,01 Cítricos,04- Naranjas,Naranja Navelina,Alicante,0.17,0.23,diciembre,Semana+49
51,01 Cítricos,04- Naranjas,Naranja Navelina,Castellón,0.16,0.21,diciembre,Semana+49
52,01 Cítricos,04- Naranjas,Naranja Navelina,Valencia,0.13,0.19,diciembre,Semana+49
53,01 Cítricos,04- Naranjas,Naranja Navelina,Lonja de Valencia,0.15,0.19,diciembre,Semana+49
56,01 Cítricos,04- Naranjas,Naranja Washington Navel,Castellón,0.21,0.24,diciembre,Semana+49
57,01 Cítricos,04- Naranjas,Naranja Washington Navel,Valencia,0.17,0.23,diciembre,Semana+49
58,01 Cítricos,04- Naranjas,Naranja Washington Navel,Lonja de Valencia,0.21,0.23,diciembre,Semana+49
60,01 Cítricos,05- Naranjas Blancas,Salustiana,Alicante,0.19,0.24,diciembre,Semana+49
61,01 Cítricos,05- Naranjas Blancas,Salustiana,Castellón,0.23,€/kg,diciembre,Semana+49
62,01 Cítricos,05- Naranjas Blancas,Salustiana,Valencia,0.17,0.22,diciembre,Semana+49
63,01 Cítricos,05- Naranjas Blancas,Salustiana,Lonja de Valencia,0.17,0.23,diciembre,Semana+49
65,01 Cítricos,06- Limón Fino,Limón Fino,Alicante,0.2,0.3,diciembre,Semana+49
67,01 Cítricos,08- Pomelos,Pomelo Rojo,Alicante,0.18,0.27,diciembre,Semana+49
70,02 Frutales,Caqui,Caqui R. Brillante,Valencia,0.25,0.38,diciembre,Semana+49
72,02 Frutales,Granada,Granada Mollar,Alicante,0.56,0.62,diciembre,Semana+49
74,02 Frutales,Uva De Mesa,Uva De Mesa Aledo,Alicante,0.7,0.8,diciembre,Semana+49
77,03 Hortalizas,Acelga,Acelga,Alicante,0.52,€/kg,diciembre,Semana+49
78,03 Hortalizas,Acelga,Acelga,Castellón,1.02,€/kg,diciembre,Semana+49
79,03 Hortalizas,Acelga,Acelga,Valencia,0.96,1.28,diciembre,Semana+49
81,03 Hortalizas,Alcachofa,Alcachofa Consumo Fresco,Alicante,0.7,1.96,diciembre,Semana+49
82,03 Hortalizas,Alcachofa,Alcachofa Consumo Fresco,Castellón,1.35,2.5,diciembre,Semana+49
83,03 Hortalizas,Alcachofa,Alcachofa Consumo Fresco,Valencia,1.41,1.85,diciembre,Semana+49
86,03 Hortalizas,Alcachofa,Alcachofa Industria Corazones,Alicante,0.4,0.65,diciembre,Semana+49
89,03 Hortalizas,Alcachofa,Alcachofa Industria Perolas,Alicante,0.2,€/kg,diciembre,Semana+49
92,03 Hortalizas,Alcachofa,Alcachofa Industria Troceado,Alicante,0.3,€/kg,diciembre,Semana+49
94,03 Hortalizas,Apio,Apio Verde,Alicante,0.2,0.4,diciembre,Semana+49
95,03 Hortalizas,Apio,Apio Verde,Castellón,0.22,0.27,diciembre,Semana+49
97,03 Hortalizas,Berenjena,Berenjena Rayada,Alicante,0.46,0.77,diciembre,Semana+49
99,03 Hortalizas,Boniato,Boniato Blanco,Alicante,0.45,0.47,diciembre,Semana+49
102,03 Hortalizas,Boniato,Boniato Rojo,Alicante,0.34,0.42,diciembre,Semana+49
104,03 Hortalizas,Calabacín,Calabacín,Alicante,0.4,0.77,diciembre,Semana+49
105,03 Hortalizas,Calabacín,Calabacín,Castellón,0.43,0.65,diciembre,Semana+49
108,03 Hortalizas,Calabacín,Calabacín Blanco,Castellón,1,1.19,diciembre,Semana+49
110,03 Hortalizas,Calabaza,Calabaza Redonda,Castellón,0.76,0.85,diciembre,Semana+49
113,03 Hortalizas,Calabaza,Calabaza Tipo Cacahuete,Alicante,0.18,0.34,diciembre,Semana+49
115,03 Hortalizas,Cebolla Tierna,Cebolla Tierna,Castellón,0.7,€/manojo 3 uds.,diciembre,Semana+49
116,03 Hortalizas,Cebolla Tierna,Cebolla Tierna,Valencia,0.44,0.57,diciembre,Semana+49
118,03 Hortalizas,Col,Col China,Castellón,0.35,0.4,diciembre,Semana+49
121,03 Hortalizas,Col,Col Lombarda,Castellón,0.22,0.28,diciembre,Semana+49
123,03 Hortalizas,Col Brócoli,Col Brócoli,Alicante,0.18,0.3,diciembre,Semana+49
124,03 Hortalizas,Col Brócoli,Col Brócoli,Castellón,0.21,0.25,diciembre,Semana+49
127,03 Hortalizas,Col Brócoli,Col Brócoli Industria,Alicante,0.11,0.15,diciembre,Semana+49
129,03 Hortalizas,Col Repollo,Col Repollo Hoja Lisa,Alicante,0.16,0.25,diciembre,Semana+49
130,03 Hortalizas,Col Repollo,Col Repollo Hoja Lisa,Castellón,0.21,€/kg,diciembre,Semana+49
131,03 Hortalizas,Col Repollo,Col Repollo Hoja Lisa,Valencia,0.34,0.41,diciembre,Semana+49
134,03 Hortalizas,Col Repollo,Col Repollo Hoja Rizada,Castellón,0.1,0.31,diciembre,Semana+49
136,03 Hortalizas,Coliflor Blanca,Coliflor Blanca,Alicante,0.17,0.34,diciembre,Semana+49
137,03 Hortalizas,Coliflor Blanca,Coliflor Blanca,Castellón,0.21,0.35,diciembre,Semana+49
138,03 Hortalizas,Coliflor Blanca,Coliflor Blanca,Valencia,0.38,0.49,diciembre,Semana+49
140,03 Hortalizas,Escarola,Escarola Hoja Ancha Lisa,Alicante,0.25,€/kg,diciembre,Semana+49
141,03 Hortalizas,Escarola,Escarola Hoja Ancha Lisa,Castellón,0.21,0.25,diciembre,Semana+49
144,03 Hortalizas,Escarola,Escarola Hoja Rizada,Alicante,0.29,€/kg,diciembre,Semana+49
145,03 Hortalizas,Escarola,Escarola Hoja Rizada,Castellón,0.21,0.4,diciembre,Semana+49
148,03 Hortalizas,Espinaca,Espinaca,Alicante,0.84,€/kg,diciembre,Semana+49
149,03 Hortalizas,Espinaca,Espinaca,Valencia,1.26,1.47,diciembre,Semana+49
151,03 Hortalizas,Haba,Haba Muchamiel,Alicante,1.08,1.72,diciembre,Semana+49
152,03 Hortalizas,Haba,Haba Muchamiel,Castellón,1.28,1.49,diciembre,Semana+49
154,03 Hortalizas,Judía Blanca,Judía Blanca,Castellón,2.98,€/kg,diciembre,Semana+49
156,03 Hortalizas,Judía Roja,Judía Roja,Castellón,2.13,2.25,diciembre,Semana+49
158,03 Hortalizas,Judía Verde,Judías Verdes Boby,Alicante,1.12,2.15,diciembre,Semana+49
161,03 Hortalizas,Judía Verde,Judías Verdes Herradura,Castellón,2,€/kg,diciembre,Semana+49
164,03 Hortalizas,Judía Verde,Judías Verdes Perona,Castellón,1.5,2.55,diciembre,Semana+49
166,03 Hortalizas,Lechuga,Lechuga Iceberg,Alicante,0.37,€/kg,diciembre,Semana+49
