,Unnamed: 0,producto,subtipo,tipo_comercial,mercado,month,semana,precio_max,precio_min,year,date_semana
29,30,02 Frutales,Granada,Granada Mollar,Alicante,12,51,0.71,0.42,2017,2017-51
30,31,02 Frutales,Manzana,Manzana Fuji,Alicante,12,51,0.85,0.85,2017,2017-51
31,32,02 Frutales,Manzana,Manzana Golden,Alicante,12,51,0.67,0.57,2017,2017-51
32,33,02 Frutales,Manzana,Manzana Starking,Alicante,12,51,1.05,0.95,2017,2017-51
184,186,02 Frutales,Caqui,Caqui R. Brillante,Valencia,12,50,0.54,0.25,2017,2017-50
185,187,02 Frutales,Granada,Granada Mollar,Alicante,12,50,0.71,0.42,2017,2017-50
186,188,02 Frutales,Manzana,Manzana Fuji,Alicante,12,50,0.85,0.85,2017,2017-50
187,189,02 Frutales,Manzana,Manzana Golden,Alicante,12,50,0.67,0.57,2017,2017-50
188,190,02 Frutales,Manzana,Manzana Starking,Alicante,12,50,1.05,0.95,2017,2017-50
334,337,02 Frutales,Granada,Granada Mollar,Alicante,12,49,0.74,0.42,2017,2017-49
335,338,02 Frutales,Manzana,Manzana Fuji,Alicante,12,49,0.85,0.85,2017,2017-49
336,339,02 Frutales,Manzana,Manzana Golden,Alicante,12,49,0.67,0.57,2017,2017-49
337,340,02 Frutales,Manzana,Manzana Starking,Alicante,12,49,1.05,0.95,2017,2017-49
478,482,02 Frutales,Caqui,Caqui R. Brillante,Valencia,11,48,0.27,0.16,2017,2017-48
479,483,02 Frutales,Granada,Granada Mollar,Alicante,11,48,0.74,0.42,2017,2017-48
480,484,02 Frutales,Manzana,Manzana Fuji,Alicante,11,48,0.85,0.85,2017,2017-48
481,485,02 Frutales,Manzana,Manzana Golden,Alicante,11,48,0.67,0.57,2017,2017-48
482,486,02 Frutales,Manzana,Manzana Starking,Alicante,11,48,1.05,0.95,2017,2017-48
483,487,02 Frutales,Uva de mesa,Uva de mesa Aledo,Alicante,11,48,1.1,1.1,2017,2017-48
636,641,02 Frutales,Caqui,Caqui R. Brillante,Valencia,11,47,0.18,0.18,2017,2017-47
637,642,02 Frutales,Granada,Granada Mollar,Alicante,11,47,0.74,0.42,2017,2017-47
638,643,02 Frutales,Manzana,Manzana Fuji,Alicante,11,47,0.9,0.9,2017,2017-47
639,644,02 Frutales,Manzana,Manzana Golden,Alicante,11,47,0.75,0.65,2017,2017-47
640,645,02 Frutales,Manzana,Manzana Starking,Alicante,11,47,1.1,1.0,2017,2017-47
641,646,02 Frutales,Uva de mesa,Uva de mesa Aledo,Alicante,11,47,1.1,1.1,2017,2017-47
785,791,02 Frutales,Caqui,Caqui R. Brillante,Valencia,11,46,0.24,0.18,2017,2017-46
786,792,02 Frutales,Granada,Granada Mollar,Alicante,11,46,0.8,0.37,2017,2017-46
787,793,02 Frutales,Manzana,Manzana Fuji,Alicante,11,46,0.9,0.9,2017,2017-46
788,794,02 Frutales,Manzana,Manzana Golden,Alicante,11,46,0.75,0.65,2017,2017-46
789,795,02 Frutales,Manzana,Manzana Starking,Alicante,11,46,1.1,1.0,2017,2017-46
790,796,02 Frutales,Uva de mesa,Uva de mesa Aledo,Alicante,11,46,1.2,1.0,2017,2017-46
929,936,02 Frutales,Caqui,Caqui R. Brillante,Valencia,11,45,0.25,0.18,2017,2017-45
930,937,02 Frutales,Granada,Granada Mollar,Alicante,11,45,0.8,0.37,2017,2017-45
931,938,02 Frutales,Manzana,Manzana Fuji,Alicante,11,45,0.9,0.9,2017,2017-45
932,939,02 Frutales,Manzana,Manzana Golden,Alicante,11,45,0.75,0.65,2017,2017-45
933,940,02 Frutales,Manzana,Manzana Starking,Alicante,11,45,1.1,1.0,2017,2017-45
934,941,02 Frutales,Uva de mesa,Uva de mesa Aledo,Alicante,11,45,1.2,1.0,2017,2017-45
1082,1090,02 Frutales,Caqui,Caqui R. Brillante,Valencia,10,44,0.27,0.18,2017,2017-44
1083,1091,02 Frutales,Granada,Granada Mollar,Alicante,10,44,0.8,0.37,2017,2017-44
1084,1092,02 Frutales,Manzana,Manzana Fuji,Alicante,10,44,0.9,0.9,2017,2017-44
1085,1093,02 Frutales,Manzana,Manzana Golden,Alicante,10,44,0.75,0.65,2017,2017-44
1086,1094,02 Frutales,Manzana,Manzana Starking,Alicante,10,44,1.1,1.0,2017,2017-44
1087,1095,02 Frutales,Uva de mesa,Uva de mesa Aledo,Alicante,10,44,1.1,1.0,2017,2017-44
1226,1235,02 Frutales,Caqui,Caqui R. Brillante,Valencia,10,43,0.27,0.18,2017,2017-43
1227,1236,02 Frutales,Granada,Granada Mollar,Alicante,10,43,0.8,0.37,2017,2017-43
1228,1237,02 Frutales,Manzana,Manzana Fuji,Alicante,10,43,0.9,0.9,2017,2017-43
1229,1238,02 Frutales,Manzana,Manzana Golden,Alicante,10,43,0.75,0.65,2017,2017-43
1230,1239,02 Frutales,Manzana,Manzana Starking,Alicante,10,43,1.1,1.0,2017,2017-43
1231,1240,02 Frutales,Uva de mesa,Uva de mesa Aledo,Alicante,10,43,1.0,0.9,2017,2017-43
1362,1372,02 Frutales,Caqui,Caqui R. Brillante,Valencia,10,42,0.29,0.18,2017,2017-42
1363,1373,02 Frutales,Granada,Granada Mollar,Alicante,10,42,0.8,0.37,2017,2017-42
1364,1374,02 Frutales,Manzana,Manzana Fuji,Alicante,10,42,0.9,0.9,2017,2017-42
1365,1375,02 Frutales,Manzana,Manzana Golden,Alicante,10,42,0.75,0.65,2017,2017-42
1366,1376,02 Frutales,Manzana,Manzana Starking,Alicante,10,42,1.1,1.0,2017,2017-42
1367,1377,02 Frutales,Uva de mesa,Uva de mesa Aledo,Alicante,10,42,1.0,0.8,2017,2017-42
1499,1510,02 Frutales,Caqui (en árbol),Caqui R. Brillante,Valencia,10,41,0.29,0.18,2017,2017-41
1500,1511,02 Frutales,Granada,Granada Mollar,Alicante,10,41,0.8,0.37,2017,2017-41
1501,1512,02 Frutales,Manzana,Manzana Fuji,Alicante,10,41,0.9,0.9,2017,2017-41
1502,1513,02 Frutales,Manzana,Manzana Golden,Alicante,10,41,0.75,0.65,2017,2017-41
1503,1514,02 Frutales,Manzana,Manzana Starking,Alicante,10,41,1.1,1.0,2017,2017-41
1504,1515,02 Frutales,Uva de mesa (s/cepa),Uva de mesa D. María,Alicante,10,41,0.65,0.6,2017,2017-41
1505,1516,02 Frutales,Uva de mesa (s/cepa),Uva de mesa Red Globe,Alicante,10,41,0.5,0.4,2017,2017-41
1636,1648,02 Frutales,Caqui,Caqui R. Brillante,Valencia,10,40,0.29,0.21,2017,2017-40
1637,1649,02 Frutales,Granada,Granada Mollar,Alicante,10,40,0.85,0.81,2017,2017-40
1638,1650,02 Frutales,Granada,Granada Valenciana,Alicante,10,40,0.65,0.61,2017,2017-40
1639,1651,02 Frutales,Manzana,Manzana Fuji,Alicante,10,40,0.9,0.9,2017,2017-40
1640,1652,02 Frutales,Manzana,Manzana Golden,Alicante,10,40,0.75,0.65,2017,2017-40
1641,1653,02 Frutales,Manzana,Manzana Starking,Alicante,10,40,1.1,1.0,2017,2017-40
1642,1654,02 Frutales,Uva de mesa,Uva de mesa Red Globe,Alicante,10,40,0.5,0.4,2017,2017-40
1766,1779,02 Frutales,Caqui,Caqui R. Brillante,Valencia,9,39,0.3,0.2,2017,2017-39
1767,1780,02 Frutales,Granada,Granada Valenciana,Alicante,9,39,0.65,0.61,2017,2017-39
1768,1781,02 Frutales,Manzana,Manzana Golden,Alicante,9,39,0.75,0.65,2017,2017-39
1769,1782,02 Frutales,Manzana,Manzana Starking,Alicante,9,39,1.1,1.0,2017,2017-39
1770,1783,02 Frutales,Uva de mesa,Uva de mesa Moscatel Italia,Alicante,9,39,0.6,0.5,2017,2017-39
1771,1784,02 Frutales,Uva de mesa,Uva de mesa Red Globe,Alicante,9,39,0.65,0.55,2017,2017-39
1905,1919,02 Frutales,Caqui,Caqui R. Brillante,Valencia,9,38,0.32,0.2,2017,2017-38
1906,1920,02 Frutales,Granada,Granada Valenciana,Alicante,9,38,0.77,0.62,2017,2017-38
1907,1921,02 Frutales,Manzana,Manzana Gala,Alicante,9,38,0.75,0.65,2017,2017-38
1908,1922,02 Frutales,Manzana,Manzana Golden,Alicante,9,38,0.75,0.65,2017,2017-38
1909,1923,02 Frutales,Manzana,Manzana Starking,Alicante,9,38,1.1,1.0,2017,2017-38
2035,2050,02 Frutales,Caqui,Caqui R. Brillante,Valencia,9,37,0.32,0.21,2017,2017-37
2036,2051,02 Frutales,Ciruela,Otras ciruelas,Alicante,9,37,0.85,0.45,2017,2017-37
2037,2052,02 Frutales,Granada,Granada Valenciana,Alicante,9,37,0.87,0.62,2017,2017-37
2038,2053,02 Frutales,Manzana,Manzana Gala,Alicante,9,37,0.75,0.65,2017,2017-37
2039,2054,02 Frutales,Manzana,Manzana Golden,Alicante,9,37,0.75,0.65,2017,2017-37
2040,2055,02 Frutales,Manzana,Manzana Starking,Alicante,9,37,1.0,1.0,2017,2017-37
2041,2056,02 Frutales,Uva de mesa,Uva de mesa D. María,Alicante,9,37,0.6,0.55,2017,2017-37
2042,2057,02 Frutales,Uva de mesa,Uva de mesa Moscatel Italia embolsada (Ideal),Alicante,9,37,0.55,0.5,2017,2017-37
2043,2058,02 Frutales,Uva de mesa,Uva de mesa Red Globe,Alicante,9,37,0.55,0.5,2017,2017-37
2174,2190,02 Frutales,Caqui,Caqui R. Brillante,Valencia,9,36,0.32,0.21,2017,2017-36
2175,2191,02 Frutales,Manzana,Manzana Gala,Alicante,9,36,0.75,0.65,2017,2017-36
2176,2192,02 Frutales,Manzana,Manzana Golden,Alicante,9,36,0.75,0.65,2017,2017-36
2177,2193,02 Frutales,Uva de mesa,Uva de mesa D. María,Alicante,9,36,0.65,0.58,2017,2017-36
2178,2194,02 Frutales,Uva de mesa,Uva de mesa Moscatel Italia embolsada (Ideal),Alicante,9,36,0.55,0.5,2017,2017-36
2179,2195,02 Frutales,Uva de mesa,Uva de mesa Red Globe,Alicante,9,36,0.6,0.5,2017,2017-36
2299,2316,02 Frutales,Caqui,Caqui R. Brillante,Valencia,8,35,0.32,0.21,2017,2017-35
2300,2317,02 Frutales,Manzana,Manzana Gala,Alicante,8,35,0.75,0.65,2017,2017-35
2301,2318,02 Frutales,Manzana,Manzana Golden,Alicante,8,35,0.75,0.65,2017,2017-35
2302,2319,02 Frutales,Uva de mesa,Uva de mesa Moscatel Italia,Alicante,8,35,0.6,0.5,2017,2017-35
2303,2320,02 Frutales,Uva de mesa,Uva de mesa Red Globe,Alicante,8,35,0.65,0.58,2017,2017-35
2304,2321,02 Frutales,Uva de mesa,Uva de mesa Moscatel Romano,Alicante,8,35,0.6,0.6,2017,2017-35
2434,2452,02 Frutales,Caqui,Caqui R. Brillante,Valencia,8,34,0.32,0.21,2017,2017-34
2435,2453,02 Frutales,Higo,Higo negro,Alicante,8,34,0.83,0.78,2017,2017-34
2436,2454,02 Frutales,Manzana,Manzana Gala,Alicante,8,34,0.7,0.7,2017,2017-34
2437,2455,02 Frutales,Manzana,Manzana Golden,Alicante,8,34,0.7,0.6,2017,2017-34
2438,2456,02 Frutales,Uva de mesa,Uva de mesa Moscatel Italia,Alicante,8,34,0.7,0.6,2017,2017-34
2439,2457,02 Frutales,Uva de mesa,Uva de mesa Moscatel Romano,Alicante,8,34,0.6,0.6,2017,2017-34
2440,2458,02 Frutales,Uva de mesa,Uva de mesa Red Globe,Alicante,8,34,0.65,0.58,2017,2017-34
2563,2582,02 Frutales,Caqui,Caqui R. Brillante,Valencia,8,33,0.32,0.21,2017,2017-33
2564,2583,02 Frutales,Higo,Higo negro,Alicante,8,33,0.83,0.78,2017,2017-33
2565,2584,02 Frutales,Manzana,Manzana Gala,Alicante,8,33,0.75,0.75,2017,2017-33
2566,2585,02 Frutales,Uva de mesa,Uva de mesa Moscatel Italia,Alicante,8,33,0.7,0.6,2017,2017-33
2567,2586,02 Frutales,Uva de mesa,Uva de mesa Moscatel Romano,Alicante,8,33,0.6,0.6,2017,2017-33
2568,2587,02 Frutales,Uva de mesa,Uva de mesa Red Globe,Alicante,8,33,0.65,0.58,2017,2017-33
